date,depot,category,fleet_units,units_on_hire,units_in_workshop,units_available,utilisation_pct,workshop_pct
2026-04-26,London South,Powered Access,12,10,2,0,83.3,16.7
2026-04-26,London South,Breakers & Drills,45,33,6,6,73.3,13.3
2026-04-26,London South,Material Handling & Logistics,37,28,6,3,75.7,16.2
2026-04-26,London South,Lifting Equipment,33,19,4,10,57.6,12.1
2026-04-26,London South,"Accommodation, Storage & Welfare",8,6,1,1,75.0,12.5
2026-04-26,London South,Cutting & Grinding,36,20,6,10,55.6,16.7
2026-04-26,London South,Access,5,4,1,0,80.0,20.0
2026-04-26,London South,Cleaning,12,9,2,1,75.0,16.7
2026-04-26,London South,Sanding & Woodworking,9,7,1,1,77.8,11.1
2026-04-26,London South,Landscaping & Gardening,3,2,0,1,66.7,0.0
2026-04-26,London South,Mechanical & Electrical,8,5,1,2,62.5,12.5
2026-04-26,London South,Painting & Decorating,3,2,0,1,66.7,0.0
2026-04-26,London South,Consumables,5,3,1,1,60.0,20.0
2026-04-26,London South,Climate Control,4,3,0,1,75.0,0.0
2026-04-26,London South,"Safety, Ventilation & Extraction",2,1,0,1,50.0,0.0
2026-04-26,London South,Propping & Support,1,1,0,0,100.0,0.0
2026-04-26,London South,Lighting,1,1,0,0,100.0,0.0
2026-04-26,London South,Fencing & Barriers,3,2,0,1,66.7,0.0
2026-04-26,London South,Fixing & Fastening,3,2,0,1,66.7,0.0
2026-04-26,London South,Concreting & Compaction,9,6,1,2,66.7,11.1
2026-04-26,London South,Fuel & Gas,2,1,0,1,50.0,0.0
2026-04-26,London South,Survey & Location,4,2,1,1,50.0,25.0
2026-04-26,London South,Site Equipment & Groundworks,5,3,1,1,60.0,20.0
2026-04-26,London South,Power & Electrics,5,3,1,1,60.0,20.0
2026-04-26,Birmingham,Plant,7,5,1,1,71.4,14.3
2026-04-26,Birmingham,Powered Access,14,10,2,2,71.4,14.3
2026-04-26,Birmingham,Breakers & Drills,53,30,6,17,56.6,11.3
2026-04-26,Birmingham,Material Handling & Logistics,23,17,4,2,73.9,17.4
2026-04-26,Birmingham,Lifting Equipment,28,14,4,10,50.0,14.3
2026-04-26,Birmingham,"Accommodation, Storage & Welfare",23,11,3,9,47.8,13.0
2026-04-26,Birmingham,Cutting & Grinding,27,17,4,6,63.0,14.8
2026-04-26,Birmingham,Access,5,3,1,1,60.0,20.0
2026-04-26,Birmingham,Cleaning,8,5,1,2,62.5,12.5
2026-04-26,Birmingham,Sanding & Woodworking,12,11,2,0,91.7,16.7
2026-04-26,Birmingham,Landscaping & Gardening,5,4,1,0,80.0,20.0
2026-04-26,Birmingham,Mechanical & Electrical,3,2,0,1,66.7,0.0
2026-04-26,Birmingham,Painting & Decorating,2,2,0,0,100.0,0.0
2026-04-26,Birmingham,Consumables,2,2,0,0,100.0,0.0
2026-04-26,Birmingham,Climate Control,3,2,0,1,66.7,0.0
2026-04-26,Birmingham,"Safety, Ventilation & Extraction",5,3,1,1,60.0,20.0
2026-04-26,Birmingham,Propping & Support,1,1,0,0,100.0,0.0
2026-04-26,Birmingham,Lighting,1,1,0,0,100.0,0.0
2026-04-26,Birmingham,Fencing & Barriers,2,1,0,1,50.0,0.0
2026-04-26,Birmingham,Fixing & Fastening,5,4,1,0,80.0,20.0
2026-04-26,Birmingham,Concreting & Compaction,3,2,0,1,66.7,0.0
2026-04-26,Birmingham,Fuel & Gas,3,2,0,1,66.7,0.0
2026-04-26,Birmingham,Survey & Location,4,2,1,1,50.0,25.0
2026-04-26,Birmingham,Site Equipment & Groundworks,5,3,1,1,60.0,20.0
2026-04-26,Birmingham,Power & Electrics,4,3,0,1,75.0,0.0
2026-04-26,Manchester,Plant,12,9,2,1,75.0,16.7
2026-04-26,Manchester,Powered Access,22,19,3,0,86.4,13.6
2026-04-26,Manchester,Breakers & Drills,43,31,7,5,72.1,16.3
2026-04-26,Manchester,Material Handling & Logistics,35,26,5,4,74.3,14.3
2026-04-26,Manchester,Lifting Equipment,30,19,4,7,63.3,13.3
2026-04-26,Manchester,"Accommodation, Storage & Welfare",21,15,3,3,71.4,14.3
2026-04-26,Manchester,Cutting & Grinding,36,26,5,5,72.2,13.9
2026-04-26,Manchester,Access,1,1,0,0,100.0,0.0
2026-04-26,Manchester,Cleaning,7,5,1,1,71.4,14.3
2026-04-26,Manchester,Sanding & Woodworking,4,3,0,1,75.0,0.0
2026-04-26,Manchester,Landscaping & Gardening,3,2,0,1,66.7,0.0
2026-04-26,Manchester,Mechanical & Electrical,3,2,0,1,66.7,0.0
2026-04-26,Manchester,Painting & Decorating,2,2,0,0,100.0,0.0
2026-04-26,Manchester,Consumables,6,4,1,1,66.7,16.7
2026-04-26,Manchester,Climate Control,3,2,0,1,66.7,0.0
2026-04-26,Manchester,"Safety, Ventilation & Extraction",6,4,1,1,66.7,16.7
2026-04-26,Manchester,Propping & Support,7,5,1,1,71.4,14.3
2026-04-26,Manchester,Lighting,2,1,0,1,50.0,0.0
2026-04-26,Manchester,Fencing & Barriers,2,1,0,1,50.0,0.0
2026-04-26,Manchester,Fixing & Fastening,3,2,0,1,66.7,0.0
2026-04-26,Manchester,Concreting & Compaction,9,4,1,4,44.4,11.1
2026-04-26,Manchester,Fuel & Gas,2,1,0,1,50.0,0.0
2026-04-26,Manchester,Survey & Location,2,1,0,1,50.0,0.0
2026-04-26,Manchester,Site Equipment & Groundworks,3,2,0,1,66.7,0.0
2026-04-26,Manchester,Power & Electrics,9,5,1,3,55.6,11.1
2026-04-26,Bristol,Plant,16,11,2,3,68.8,12.5
2026-04-26,Bristol,Powered Access,16,11,2,3,68.8,12.5
2026-04-26,Bristol,Breakers & Drills,51,32,8,11,62.7,15.7
2026-04-26,Bristol,Material Handling & Logistics,45,29,6,10,64.4,13.3
2026-04-26,Bristol,Lifting Equipment,29,20,3,6,69.0,10.3
2026-04-26,Bristol,"Accommodation, Storage & Welfare",13,10,2,1,76.9,15.4
2026-04-26,Bristol,Cutting & Grinding,25,14,3,8,56.0,12.0
2026-04-26,Bristol,Access,5,4,1,0,80.0,20.0
2026-04-26,Bristol,Cleaning,3,2,0,1,66.7,0.0
2026-04-26,Bristol,Sanding & Woodworking,6,5,1,0,83.3,16.7
2026-04-26,Bristol,Landscaping & Gardening,9,6,1,2,66.7,11.1
2026-04-26,Bristol,Mechanical & Electrical,6,4,1,1,66.7,16.7
2026-04-26,Bristol,Painting & Decorating,1,1,0,0,100.0,0.0
2026-04-26,Bristol,Consumables,2,1,0,1,50.0,0.0
2026-04-26,Bristol,"Safety, Ventilation & Extraction",4,3,1,0,75.0,25.0
2026-04-26,Bristol,Propping & Support,5,3,1,1,60.0,20.0
2026-04-26,Bristol,Lighting,3,2,0,1,66.7,0.0
2026-04-26,Bristol,Fencing & Barriers,3,2,0,1,66.7,0.0
2026-04-26,Bristol,Fixing & Fastening,6,3,1,2,50.0,16.7
2026-04-26,Bristol,Concreting & Compaction,5,3,1,1,60.0,20.0
2026-04-26,Bristol,Fuel & Gas,3,2,0,1,66.7,0.0
2026-04-26,Bristol,Survey & Location,8,4,1,3,50.0,12.5
2026-04-26,Bristol,Site Equipment & Groundworks,6,4,1,1,66.7,16.7
2026-04-26,Bristol,Power & Electrics,5,2,1,2,40.0,20.0
2026-04-26,Leeds,Plant,13,7,2,4,53.8,15.4
2026-04-26,Leeds,Powered Access,22,14,4,4,63.6,18.2
2026-04-26,Leeds,Breakers & Drills,42,31,7,4,73.8,16.7
2026-04-26,Leeds,Material Handling & Logistics,56,36,9,11,64.3,16.1
2026-04-26,Leeds,Lifting Equipment,41,34,5,2,82.9,12.2
2026-04-26,Leeds,"Accommodation, Storage & Welfare",25,23,4,0,92.0,16.0
2026-04-26,Leeds,Cutting & Grinding,37,24,5,8,64.9,13.5
2026-04-26,Leeds,Access,5,3,1,1,60.0,20.0
2026-04-26,Leeds,Cleaning,9,6,1,2,66.7,11.1
2026-04-26,Leeds,Sanding & Woodworking,5,3,1,1,60.0,20.0
2026-04-26,Leeds,Landscaping & Gardening,2,1,0,1,50.0,0.0
2026-04-26,Leeds,Mechanical & Electrical,4,3,1,0,75.0,25.0
2026-04-26,Leeds,Painting & Decorating,2,1,0,1,50.0,0.0
2026-04-26,Leeds,Consumables,3,2,0,1,66.7,0.0
2026-04-26,Leeds,Climate Control,3,2,0,1,66.7,0.0
2026-04-26,Leeds,"Safety, Ventilation & Extraction",1,1,0,0,100.0,0.0
2026-04-26,Leeds,Propping & Support,3,2,0,1,66.7,0.0
2026-04-26,Leeds,Lighting,1,1,0,0,100.0,0.0
2026-04-26,Leeds,Fencing & Barriers,2,1,0,1,50.0,0.0
2026-04-26,Leeds,Fixing & Fastening,1,1,0,0,100.0,0.0
2026-04-26,Leeds,Concreting & Compaction,4,3,0,1,75.0,0.0
2026-04-26,Leeds,Survey & Location,3,3,0,0,100.0,0.0
2026-04-26,Leeds,Site Equipment & Groundworks,1,1,0,0,100.0,0.0
2026-04-26,Leeds,Power & Electrics,4,2,1,1,50.0,25.0
2026-04-27,London North,Plant,11,7,1,3,63.6,9.1
2026-04-27,London North,Powered Access,17,13,3,1,76.5,17.6
2026-04-27,London North,Breakers & Drills,52,30,6,16,57.7,11.5
2026-04-27,London North,Material Handling & Logistics,40,25,5,10,62.5,12.5
2026-04-27,London North,Lifting Equipment,31,20,5,6,64.5,16.1
2026-04-27,London North,"Accommodation, Storage & Welfare",14,12,2,0,85.7,14.3
2026-04-27,London North,Cutting & Grinding,30,14,5,11,46.7,16.7
2026-04-27,London North,Access,3,2,0,1,66.7,0.0
2026-04-27,London North,Cleaning,7,4,1,2,57.1,14.3
2026-04-27,London North,Sanding & Woodworking,10,6,1,3,60.0,10.0
2026-04-27,London North,Landscaping & Gardening,2,1,0,1,50.0,0.0
2026-04-27,London North,Mechanical & Electrical,6,4,1,1,66.7,16.7
2026-04-27,London North,Painting & Decorating,1,1,0,0,100.0,0.0
2026-04-27,London North,Consumables,4,3,1,0,75.0,25.0
2026-04-27,London North,"Safety, Ventilation & Extraction",1,1,0,0,100.0,0.0
2026-04-27,London North,Propping & Support,1,1,0,0,100.0,0.0
2026-04-27,London North,Lighting,5,3,1,1,60.0,20.0
2026-04-27,London North,Fencing & Barriers,2,2,0,0,100.0,0.0
2026-04-27,London North,Fixing & Fastening,7,5,1,1,71.4,14.3
2026-04-27,London North,Concreting & Compaction,3,2,0,1,66.7,0.0
2026-04-27,London North,Fuel & Gas,1,1,0,0,100.0,0.0
2026-04-27,London North,Survey & Location,5,3,1,1,60.0,20.0
2026-04-27,London North,Site Equipment & Groundworks,4,3,0,1,75.0,0.0
2026-04-27,London North,Power & Electrics,4,2,1,1,50.0,25.0
2026-04-27,London South,Plant,11,6,1,4,54.5,9.1
2026-04-27,London South,Powered Access,12,8,1,3,66.7,8.3
2026-04-27,London South,Breakers & Drills,45,31,5,9,68.9,11.1
2026-04-27,London South,Material Handling & Logistics,37,21,4,12,56.8,10.8
2026-04-27,London South,Lifting Equipment,33,18,5,10,54.5,15.2
2026-04-27,London South,"Accommodation, Storage & Welfare",8,5,1,2,62.5,12.5
2026-04-27,London South,Cutting & Grinding,36,27,6,3,75.0,16.7
2026-04-27,London South,Access,5,3,1,1,60.0,20.0
2026-04-27,London South,Cleaning,12,7,1,4,58.3,8.3
2026-04-27,London South,Sanding & Woodworking,9,6,1,2,66.7,11.1
2026-04-27,London South,Landscaping & Gardening,3,2,0,1,66.7,0.0
2026-04-27,London South,Mechanical & Electrical,8,5,1,2,62.5,12.5
2026-04-27,London South,Painting & Decorating,3,2,0,1,66.7,0.0
2026-04-27,London South,Consumables,5,4,1,0,80.0,20.0
2026-04-27,London South,Climate Control,4,3,0,1,75.0,0.0
2026-04-27,London South,"Safety, Ventilation & Extraction",2,2,0,0,100.0,0.0
2026-04-27,London South,Propping & Support,1,1,0,0,100.0,0.0
2026-04-27,London South,Lighting,1,1,0,0,100.0,0.0
2026-04-27,London South,Fencing & Barriers,3,2,0,1,66.7,0.0
2026-04-27,London South,Fixing & Fastening,3,2,0,1,66.7,0.0
2026-04-27,London South,Concreting & Compaction,9,5,1,3,55.6,11.1
2026-04-27,London South,Fuel & Gas,2,1,0,1,50.0,0.0
2026-04-27,London South,Survey & Location,4,3,1,0,75.0,25.0
2026-04-27,London South,Site Equipment & Groundworks,5,3,1,1,60.0,20.0
2026-04-27,London South,Power & Electrics,5,4,1,0,80.0,20.0
2026-04-27,Birmingham,Plant,7,4,1,2,57.1,14.3
2026-04-27,Birmingham,Powered Access,14,10,2,2,71.4,14.3
2026-04-27,Birmingham,Breakers & Drills,53,28,8,17,52.8,15.1
2026-04-27,Birmingham,Material Handling & Logistics,23,10,4,9,43.5,17.4
2026-04-27,Birmingham,Lifting Equipment,28,14,4,10,50.0,14.3
2026-04-27,Birmingham,"Accommodation, Storage & Welfare",23,16,3,4,69.6,13.0
2026-04-27,Birmingham,Cutting & Grinding,27,18,3,6,66.7,11.1
2026-04-27,Birmingham,Access,5,3,1,1,60.0,20.0
2026-04-27,Birmingham,Cleaning,8,6,1,1,75.0,12.5
2026-04-27,Birmingham,Sanding & Woodworking,12,7,1,4,58.3,8.3
2026-04-27,Birmingham,Landscaping & Gardening,5,3,1,1,60.0,20.0
2026-04-27,Birmingham,Mechanical & Electrical,3,1,0,2,33.3,0.0
2026-04-27,Birmingham,Painting & Decorating,2,1,0,1,50.0,0.0
2026-04-27,Birmingham,Consumables,2,2,0,0,100.0,0.0
2026-04-27,Birmingham,Climate Control,3,2,0,1,66.7,0.0
2026-04-27,Birmingham,"Safety, Ventilation & Extraction",5,4,1,0,80.0,20.0
2026-04-27,Birmingham,Propping & Support,1,0,0,1,0.0,0.0
2026-04-27,Birmingham,Lighting,1,1,0,0,100.0,0.0
2026-04-27,Birmingham,Fencing & Barriers,2,1,0,1,50.0,0.0
2026-04-27,Birmingham,Fixing & Fastening,5,3,1,1,60.0,20.0
2026-04-27,Birmingham,Concreting & Compaction,3,2,0,1,66.7,0.0
2026-04-27,Birmingham,Fuel & Gas,3,2,0,1,66.7,0.0
2026-04-27,Birmingham,Survey & Location,4,3,1,0,75.0,25.0
2026-04-27,Birmingham,Site Equipment & Groundworks,5,3,1,1,60.0,20.0
2026-04-27,Birmingham,Power & Electrics,4,3,0,1,75.0,0.0
2026-04-27,Manchester,Plant,12,8,2,2,66.7,16.7
2026-04-27,Manchester,Powered Access,22,14,3,5,63.6,13.6
2026-04-27,Manchester,Breakers & Drills,43,33,5,5,76.7,11.6
2026-04-27,Manchester,Material Handling & Logistics,35,23,5,7,65.7,14.3
2026-04-27,Manchester,Lifting Equipment,30,19,3,8,63.3,10.0
2026-04-27,Manchester,"Accommodation, Storage & Welfare",21,16,3,2,76.2,14.3
2026-04-27,Manchester,Cutting & Grinding,36,20,4,12,55.6,11.1
2026-04-27,Manchester,Access,1,1,0,0,100.0,0.0
2026-04-27,Manchester,Cleaning,7,6,1,0,85.7,14.3
2026-04-27,Manchester,Sanding & Woodworking,4,2,0,2,50.0,0.0
2026-04-27,Manchester,Landscaping & Gardening,3,2,0,1,66.7,0.0
2026-04-27,Manchester,Mechanical & Electrical,3,2,0,1,66.7,0.0
2026-04-27,Manchester,Painting & Decorating,2,1,0,1,50.0,0.0
2026-04-27,Manchester,Consumables,6,4,1,1,66.7,16.7
2026-04-27,Manchester,Climate Control,3,2,0,1,66.7,0.0
2026-04-27,Manchester,"Safety, Ventilation & Extraction",6,4,1,1,66.7,16.7
2026-04-27,Manchester,Propping & Support,7,5,1,1,71.4,14.3
2026-04-27,Manchester,Lighting,2,1,0,1,50.0,0.0
2026-04-27,Manchester,Fencing & Barriers,2,2,0,0,100.0,0.0
2026-04-27,Manchester,Fixing & Fastening,3,2,0,1,66.7,0.0
2026-04-27,Manchester,Concreting & Compaction,9,7,1,1,77.8,11.1
2026-04-27,Manchester,Fuel & Gas,2,1,0,1,50.0,0.0
2026-04-27,Manchester,Survey & Location,2,1,0,1,50.0,0.0
2026-04-27,Manchester,Site Equipment & Groundworks,3,2,0,1,66.7,0.0
2026-04-27,Manchester,Power & Electrics,9,6,1,2,66.7,11.1
2026-04-27,Bristol,Plant,16,10,2,4,62.5,12.5
2026-04-27,Bristol,Powered Access,16,11,2,3,68.8,12.5
2026-04-27,Bristol,Breakers & Drills,51,38,8,5,74.5,15.7
2026-04-27,Bristol,Material Handling & Logistics,45,19,6,20,42.2,13.3
2026-04-27,Bristol,Lifting Equipment,29,18,5,6,62.1,17.2
2026-04-27,Bristol,"Accommodation, Storage & Welfare",13,7,1,5,53.8,7.7
2026-04-27,Bristol,Cutting & Grinding,25,17,4,4,68.0,16.0
2026-04-27,Bristol,Access,5,3,1,1,60.0,20.0
2026-04-27,Bristol,Cleaning,3,2,0,1,66.7,0.0
2026-04-27,Bristol,Sanding & Woodworking,6,4,1,1,66.7,16.7
2026-04-27,Bristol,Landscaping & Gardening,9,5,1,3,55.6,11.1
2026-04-27,Bristol,Mechanical & Electrical,6,3,1,2,50.0,16.7
2026-04-27,Bristol,Painting & Decorating,1,1,0,0,100.0,0.0
2026-04-27,Bristol,Consumables,2,1,0,1,50.0,0.0
2026-04-27,Bristol,"Safety, Ventilation & Extraction",4,3,0,1,75.0,0.0
2026-04-27,Bristol,Propping & Support,5,3,1,1,60.0,20.0
2026-04-27,Bristol,Lighting,3,2,0,1,66.7,0.0
2026-04-27,Bristol,Fencing & Barriers,3,2,0,1,66.7,0.0
2026-04-27,Bristol,Fixing & Fastening,6,4,1,1,66.7,16.7
2026-04-27,Bristol,Concreting & Compaction,5,3,1,1,60.0,20.0
2026-04-27,Bristol,Fuel & Gas,3,2,0,1,66.7,0.0
2026-04-27,Bristol,Survey & Location,8,5,1,2,62.5,12.5
2026-04-27,Bristol,Site Equipment & Groundworks,6,5,1,0,83.3,16.7
2026-04-27,Bristol,Power & Electrics,5,4,1,0,80.0,20.0
2026-04-27,Leeds,Plant,13,8,2,3,61.5,15.4
2026-04-27,Leeds,Powered Access,22,14,3,5,63.6,13.6
2026-04-27,Leeds,Breakers & Drills,42,28,6,8,66.7,14.3
2026-04-27,Leeds,Material Handling & Logistics,56,38,6,12,67.9,10.7
2026-04-27,Leeds,Lifting Equipment,41,30,6,5,73.2,14.6
2026-04-27,Leeds,"Accommodation, Storage & Welfare",25,13,3,9,52.0,12.0
2026-04-27,Leeds,Cutting & Grinding,37,26,5,6,70.3,13.5
2026-04-27,Leeds,Access,5,4,1,0,80.0,20.0
2026-04-27,Leeds,Cleaning,9,6,1,2,66.7,11.1
2026-04-27,Leeds,Sanding & Woodworking,5,4,1,0,80.0,20.0
2026-04-27,Leeds,Landscaping & Gardening,2,1,0,1,50.0,0.0
2026-04-27,Leeds,Mechanical & Electrical,4,3,1,0,75.0,25.0
2026-04-27,Leeds,Painting & Decorating,2,1,0,1,50.0,0.0
2026-04-27,Leeds,Consumables,3,2,0,1,66.7,0.0
2026-04-27,Leeds,Climate Control,3,2,0,1,66.7,0.0
2026-04-27,Leeds,"Safety, Ventilation & Extraction",1,1,0,0,100.0,0.0
2026-04-27,Leeds,Propping & Support,3,2,0,1,66.7,0.0
2026-04-27,Leeds,Lighting,1,1,0,0,100.0,0.0
2026-04-27,Leeds,Fencing & Barriers,2,1,0,1,50.0,0.0
2026-04-27,Leeds,Fixing & Fastening,1,1,0,0,100.0,0.0
2026-04-27,Leeds,Concreting & Compaction,4,2,0,2,50.0,0.0
2026-04-27,Leeds,Survey & Location,3,2,0,1,66.7,0.0
2026-04-27,Leeds,Site Equipment & Groundworks,1,1,0,0,100.0,0.0
2026-04-27,Leeds,Power & Electrics,4,3,1,0,75.0,25.0
2026-04-28,London North,Plant,11,7,2,2,63.6,18.2
2026-04-28,London North,Powered Access,17,10,2,5,58.8,11.8
2026-04-28,London North,Breakers & Drills,52,33,8,11,63.5,15.4
2026-04-28,London North,Material Handling & Logistics,40,31,6,3,77.5,15.0
2026-04-28,London North,Lifting Equipment,31,23,4,4,74.2,12.9
2026-04-28,London North,"Accommodation, Storage & Welfare",14,10,2,2,71.4,14.3
2026-04-28,London North,Cutting & Grinding,30,19,4,7,63.3,13.3
2026-04-28,London North,Access,3,2,0,1,66.7,0.0
2026-04-28,London North,Cleaning,7,5,1,1,71.4,14.3
2026-04-28,London North,Sanding & Woodworking,10,7,2,1,70.0,20.0
2026-04-28,London North,Landscaping & Gardening,2,1,0,1,50.0,0.0
2026-04-28,London North,Mechanical & Electrical,6,5,1,0,83.3,16.7
2026-04-28,London North,Painting & Decorating,1,1,0,0,100.0,0.0
2026-04-28,London North,Consumables,4,3,1,0,75.0,25.0
2026-04-28,London North,"Safety, Ventilation & Extraction",1,0,0,1,0.0,0.0
2026-04-28,London North,Propping & Support,1,1,0,0,100.0,0.0
2026-04-28,London North,Lighting,5,3,1,1,60.0,20.0
2026-04-28,London North,Fencing & Barriers,2,1,0,1,50.0,0.0
2026-04-28,London North,Fixing & Fastening,7,4,1,2,57.1,14.3
2026-04-28,London North,Concreting & Compaction,3,2,0,1,66.7,0.0
2026-04-28,London North,Fuel & Gas,1,1,0,0,100.0,0.0
2026-04-28,London North,Survey & Location,5,3,1,1,60.0,20.0
2026-04-28,London North,Site Equipment & Groundworks,4,3,0,1,75.0,0.0
2026-04-28,London North,Power & Electrics,4,3,1,0,75.0,25.0
2026-04-28,London South,Plant,11,7,2,2,63.6,18.2
2026-04-28,London South,Powered Access,12,8,2,2,66.7,16.7
2026-04-28,London South,Breakers & Drills,45,33,7,5,73.3,15.6
2026-04-28,London South,Material Handling & Logistics,37,23,5,9,62.2,13.5
2026-04-28,London South,Lifting Equipment,33,22,4,7,66.7,12.1
2026-04-28,London South,"Accommodation, Storage & Welfare",8,4,1,3,50.0,12.5
2026-04-28,London South,Cutting & Grinding,36,18,6,12,50.0,16.7
2026-04-28,London South,Access,5,3,1,1,60.0,20.0
2026-04-28,London South,Cleaning,12,6,1,5,50.0,8.3
2026-04-28,London South,Sanding & Woodworking,9,5,1,3,55.6,11.1
2026-04-28,London South,Landscaping & Gardening,3,2,0,1,66.7,0.0
2026-04-28,London South,Mechanical & Electrical,8,5,1,2,62.5,12.5
2026-04-28,London South,Painting & Decorating,3,2,0,1,66.7,0.0
2026-04-28,London South,Consumables,5,4,1,0,80.0,20.0
2026-04-28,London South,Climate Control,4,2,1,1,50.0,25.0
2026-04-28,London South,"Safety, Ventilation & Extraction",2,1,0,1,50.0,0.0
2026-04-28,London South,Propping & Support,1,1,0,0,100.0,0.0
2026-04-28,London South,Lighting,1,0,0,1,0.0,0.0
2026-04-28,London South,Fencing & Barriers,3,2,0,1,66.7,0.0
2026-04-28,London South,Fixing & Fastening,3,2,0,1,66.7,0.0
2026-04-28,London South,Concreting & Compaction,9,8,1,0,88.9,11.1
2026-04-28,London South,Fuel & Gas,2,2,0,0,100.0,0.0
2026-04-28,London South,Survey & Location,4,3,0,1,75.0,0.0
2026-04-28,London South,Site Equipment & Groundworks,5,4,1,0,80.0,20.0
2026-04-28,London South,Power & Electrics,5,4,1,0,80.0,20.0
2026-04-28,Birmingham,Plant,7,5,1,1,71.4,14.3
2026-04-28,Birmingham,Powered Access,14,9,2,3,64.3,14.3
2026-04-28,Birmingham,Breakers & Drills,53,30,6,17,56.6,11.3
2026-04-28,Birmingham,Material Handling & Logistics,23,17,3,3,73.9,13.0
2026-04-28,Birmingham,Lifting Equipment,28,19,4,5,67.9,14.3
2026-04-28,Birmingham,"Accommodation, Storage & Welfare",23,11,3,9,47.8,13.0
2026-04-28,Birmingham,Cutting & Grinding,27,19,3,5,70.4,11.1
2026-04-28,Birmingham,Access,5,3,1,1,60.0,20.0
2026-04-28,Birmingham,Cleaning,8,7,1,0,87.5,12.5
2026-04-28,Birmingham,Sanding & Woodworking,12,9,2,1,75.0,16.7
2026-04-28,Birmingham,Landscaping & Gardening,5,4,1,0,80.0,20.0
2026-04-28,Birmingham,Mechanical & Electrical,3,2,0,1,66.7,0.0
2026-04-28,Birmingham,Painting & Decorating,2,1,0,1,50.0,0.0
2026-04-28,Birmingham,Consumables,2,1,0,1,50.0,0.0
2026-04-28,Birmingham,Climate Control,3,3,0,0,100.0,0.0
2026-04-28,Birmingham,"Safety, Ventilation & Extraction",5,4,1,0,80.0,20.0
2026-04-28,Birmingham,Propping & Support,1,1,0,0,100.0,0.0
2026-04-28,Birmingham,Lighting,1,1,0,0,100.0,0.0
2026-04-28,Birmingham,Fencing & Barriers,2,1,0,1,50.0,0.0
2026-04-28,Birmingham,Fixing & Fastening,5,3,1,1,60.0,20.0
2026-04-28,Birmingham,Concreting & Compaction,3,3,0,0,100.0,0.0
2026-04-28,Birmingham,Fuel & Gas,3,3,0,0,100.0,0.0
2026-04-28,Birmingham,Survey & Location,4,3,0,1,75.0,0.0
2026-04-28,Birmingham,Site Equipment & Groundworks,5,3,1,1,60.0,20.0
2026-04-28,Birmingham,Power & Electrics,4,2,1,1,50.0,25.0
2026-04-28,Manchester,Plant,12,7,1,4,58.3,8.3
2026-04-28,Manchester,Powered Access,22,14,4,4,63.6,18.2
2026-04-28,Manchester,Breakers & Drills,43,25,5,13,58.1,11.6
2026-04-28,Manchester,Material Handling & Logistics,35,24,6,5,68.6,17.1
2026-04-28,Manchester,Lifting Equipment,30,21,5,4,70.0,16.7
2026-04-28,Manchester,"Accommodation, Storage & Welfare",21,14,3,4,66.7,14.3
2026-04-28,Manchester,Cutting & Grinding,36,24,6,6,66.7,16.7
2026-04-28,Manchester,Access,1,1,0,0,100.0,0.0
2026-04-28,Manchester,Cleaning,7,6,1,0,85.7,14.3
2026-04-28,Manchester,Sanding & Woodworking,4,2,1,1,50.0,25.0
2026-04-28,Manchester,Landscaping & Gardening,3,2,0,1,66.7,0.0
2026-04-28,Manchester,Mechanical & Electrical,3,2,0,1,66.7,0.0
2026-04-28,Manchester,Painting & Decorating,2,1,0,1,50.0,0.0
2026-04-28,Manchester,Consumables,6,5,1,0,83.3,16.7
2026-04-28,Manchester,Climate Control,3,2,0,1,66.7,0.0
2026-04-28,Manchester,"Safety, Ventilation & Extraction",6,4,1,1,66.7,16.7
2026-04-28,Manchester,Propping & Support,7,5,1,1,71.4,14.3
2026-04-28,Manchester,Lighting,2,1,0,1,50.0,0.0
2026-04-28,Manchester,Fencing & Barriers,2,1,0,1,50.0,0.0
2026-04-28,Manchester,Fixing & Fastening,3,2,0,1,66.7,0.0
2026-04-28,Manchester,Concreting & Compaction,9,5,1,3,55.6,11.1
2026-04-28,Manchester,Fuel & Gas,2,1,0,1,50.0,0.0
2026-04-28,Manchester,Survey & Location,2,2,0,0,100.0,0.0
2026-04-28,Manchester,Site Equipment & Groundworks,3,2,0,1,66.7,0.0
2026-04-28,Manchester,Power & Electrics,9,6,1,2,66.7,11.1
2026-04-28,Bristol,Plant,16,11,2,3,68.8,12.5
2026-04-28,Bristol,Powered Access,16,11,2,3,68.8,12.5
2026-04-28,Bristol,Breakers & Drills,51,42,7,2,82.4,13.7
2026-04-28,Bristol,Material Handling & Logistics,45,34,6,5,75.6,13.3
2026-04-28,Bristol,Lifting Equipment,29,20,4,5,69.0,13.8
2026-04-28,Bristol,"Accommodation, Storage & Welfare",13,9,2,2,69.2,15.4
2026-04-28,Bristol,Cutting & Grinding,25,16,4,5,64.0,16.0
2026-04-28,Bristol,Access,5,3,1,1,60.0,20.0
2026-04-28,Bristol,Cleaning,3,2,0,1,66.7,0.0
2026-04-28,Bristol,Sanding & Woodworking,6,4,1,1,66.7,16.7
2026-04-28,Bristol,Landscaping & Gardening,9,6,1,2,66.7,11.1
2026-04-28,Bristol,Mechanical & Electrical,6,5,1,0,83.3,16.7
2026-04-28,Bristol,Painting & Decorating,1,1,0,0,100.0,0.0
2026-04-28,Bristol,Consumables,2,1,0,1,50.0,0.0
